Date,Presença de Criadouros,Água Parada em Terrenos Baldios,Presença de Piscinas sem Manutenção,Presença de Recipientes sem Tampas
2003-04-08,"0,3569248725903230","0,1955474845712470",3313,86336
2003-04-09,"0,1802943343065550","0,3591202060967430",4874,98316
2003-04-10,"0,7854327935484520",indisponivel,2692,89979
2003-04-11,"0,5949894508023080","0,3882202894301450",4103,61687
2003-04-12,,"0,6580012162707610",1519,87895
2003-04-13,"0,1631720340167610","0,6937886454131940",2053,36476
2003-04-14,"0,6260209404169850","0,2662580745733480",1710,78557
2003-04-15,"0,3257095875531320","0,4504758973062660",3593,13879
2003-04-16,"0,4045729123356600","0,5345307298321450",357,57189
2003-04-17,"0,2157232764627460","0,2148188020921250",4275,92525
2003-04-18,"0,6960362341674280","0,4865438534216050",3787,35855
2003-04-19,"0,3725555553725060","0,5202560299870310",961,58827
2003-04-20,"0,1044138159130030","0,2120466362180970",2281,56187
2003-04-21,"0,3930769811661020","0,4632420731149820",4310,14246
2003-04-22,"0,6059446441914070","0,2128657495985180",3894,3638
2003-04-23,"0,3070672066475720","0,1053935407468130",1641,10289
2003-04-24,"0,2192675471139080","0,3977752021559860",2992,84776
2003-04-25,"0,3213397629937900","0,5493374403047980",1097,12183
2003-04-26,"0,6817894098715440","0,6386281983740930",1179,79793
2003-04-27,"0,3382177885954350","0,3181338022222360",4213,34722
2003-04-28,"0,1386775869567400","0,3419914035635330",3306,31040
2003-04-29,"0,5262892296028060","0,3778622589091720",3780,75544
2003-04-30,"0,3380298745479830","0,3535707802883620",549,9710
2003-05-01,"0,7097904983138110","0,6467116825139320",1596,29275
2003-05-02,"0,2733615677917050","0,4972479101467920",3097,7609
2003-05-03,"0,3302507178089100","0,4620957971782970",856,35236
2003-05-04,"0,7474318658288480","0,5143555823318750",869,41003
2003-05-05,"0,6705997176081500","0,1059322614343220",1579,25101
2003-05-06,"0,7434791506548880",indisponivel,2653,69134
2003-05-07,"0,2192115928303540","0,5771230324834920",2398,75250
2003-05-08,"0,3361160932411170","0,2929233675234990",1505,93400
2003-05-09,"0,2257290061686430","0,4449513576858120",1729,97621
2003-05-10,"0,3889472663558510","0,1839344376724980",2966,60806
2003-05-11,"0,2005042780563630","0,4570175497594140",3826,57511
2003-05-12,"0,5013125880253440","0,1422694168859370",4138,71808
2003-05-13,"0,1491566578225930","0,6704796932994080",755,54232
2003-05-14,"0,5120508460353020","0,6546307503186060",3228,75854
2003-05-15,"0,7894057441212600","0,2768608557792060",3399,15244
2003-05-16,"0,3674405716067660","0,3592047111821330",4090,94436
2003-05-17,"0,5385883493848820","0,6232564438468700",2645,17639
2003-05-18,"0,1968255250418640","0,5981807802437430",2745,36409
2003-05-19,"0,2845452172137720","0,4905667628503810",4058,68363
2003-05-20,"0,4011291332579110","0,4764957770710340",4892,17982
2003-05-21,"0,3141794556235700","0,2832782514488730",3127,16454
2003-05-22,"0,4557654952205510","0,5428213588261370",4155,53218
2003-05-23,"0,3045044921438950","0,1278811876715190",2018,28040
2003-05-24,"0,6562094280194060","0,3197374114310400",2246,22039
2003-05-25,"0,6257693257804720","0,3626689058383270",2480,89055
2003-05-26,"0,3060939093952030","0,3495913638377760",4136,86419
2003-05-27,"0,2354118284195800","0,1231963941810710",2213,62605
2003-05-28,"0,2647414705062120","0,3168122126550370",4800,82332
2003-05-29,"0,2098424152907710","0,6537169069948000",2306,95022
2003-05-30,"0,4085895918284570","0,1656562978029320",945,64222
2003-05-31,"0,4208172587788870","0,2081223040808540",418,54210
2003-06-01,"0,6799073397803590","0,4485238696671720",4819,18904
2003-06-02,"0,2162775968137350","0,3028600341174800",2973,53177
2003-06-03,"0,6185139203870570","0,6042544223444140",3330,76022
2003-06-04,"0,1818096162078550","0,5648240579856340",731,22470
2003-06-05,"0,2360818036262790","0,3595796145017950",4394,82523
2003-06-06,"0,3156963655847540","0,4629221787567630",2500,74514
2003-06-07,"0,6556815288704670",,2260,67417
2003-06-08,"0,3976083720367200","0,3309728755795440",304,2344
2003-06-09,"0,6995653961837260","0,2828796629973470",3079,22556
2003-06-10,"0,6319761812764720","0,2925745860981390",4426,28830
2003-06-11,"0,5613559377827860","0,6904524882638310",633,54884
2003-06-12,"0,5860028138407010","0,3656393853296360",4576,70580
2003-06-13,"0,7774127324529060","0,4180487363035630",4718,78946
2003-06-14,"0,7827405923848670","0,5009883846038470",946,5929
2003-06-15,"0,1683048601253300","0,5798420012727290",2986,30603
2003-06-16,"0,7199393958871820","0,2519506820530910",1079,89812
2003-06-17,"0,5695069277843940","0,2522019457360810",3786,29972
2003-06-18,"0,2066108337279440","0,5408928916975690",2106,81447
2003-06-19,"0,1484413943900680","0,5360141276047330",399,25435
2003-06-20,"0,3768403101472440","0,3231707313792230",2186,5211
2003-06-21,"0,6461510957355860","0,4442708830440800",4759,61514
2003-06-22,"0,7211324781377750","0,4036621734744120",632,63811
2003-06-23,"0,2112489144533320","0,6136548291076860",3045,indisponivel
2003-06-24,"0,5331894632073580","0,6712864249280890",2969,47620
2003-06-25,"0,3804226481173360","0,5440415102557040",1065,81944
2003-06-26,"0,3889215871802610","0,1714114560455260",2114,74358
2003-06-27,"0,5995057219796680","0,5783640559500110",1165,45656
2003-06-28,"0,1389669310761170","0,1241092391877550",4958,59873
2003-06-29,"0,6306869561969870","0,5266139766167800",3258,52048
2003-06-30,"0,4202728291506280","0,1951844235740350",2509,68128
2003-07-01,"0,4728663612810720","0,2545260563536360",2509,78682
2003-07-02,"0,4549833062167990","0,5462346599904710",4785,88215
2003-07-03,"0,4149626542440150","0,6903594439180660",4234,82872
2003-07-04,"0,7006993836183460","0,5375469571300830",1425,24835
2003-07-05,"0,7725034007010160","0,2856575324676370",3390,45777
2003-07-06,"0,2995957288330150","0,5697154578528860",4338,9296
2003-07-07,"0,4705583155430310","0,2252718198157700",1920,11163
2003-07-08,"0,7134228820919300","0,6082928493172020",4198,15139
2003-07-09,"0,3878763156286500","0,3829978412668930",1199,56204
2003-07-10,"0,4209308242720220","0,5205252796960350",4353,48027
2003-07-11,"0,1364802710054180","0,5067331048537550",4371,30360
2003-07-12,"0,3218451974734350","0,4298166247052250",438,40929
2003-07-13,"0,2193358317852390","0,1343288841595570",4699,15590
2003-07-14,"0,4321570745907020","0,6727793054170250",3385,81759
2003-07-15,"0,4970610973971180","0,5731194490062170",455,95400
2003-07-16,"0,1230225223134820","0,1080040800599710",825,7288
2003-07-17,"0,7170401497653830","0,1004989616937080",4668,84698
2003-07-18,"0,5781828886877200","0,6332201777766850",2003,90227
2003-07-19,"0,7488342796726250","0,1481179734943620",2858,36298
2003-07-20,"0,2935870490727560","0,5629510239148000",4964,79039
2003-07-21,"0,1688204559287090","0,3585397593933980",687,57194
2003-07-22,"0,4117923486746750","0,6249483897041910",3668,92689
2003-07-23,"0,6701067847119850","0,6821607855942340",2788,9443
2003-07-24,"0,5629829142554720","0,2558891232534650",1097,51171
2003-07-25,"0,6233923140758540","0,3407686356981160",784,99400
2003-07-26,"0,3366246820617440","0,1109848665351740",4347,37763
2003-07-27,"0,1776923931976330","0,3859708920250100",3319,40917
2003-07-28,"0,5636316731829380","0,1394382547931240",1229,2316
2003-07-29,"0,2088184730867060","0,6886264778559760",3896,42473
2003-07-30,"0,2962133164827040","0,6411187909537700",1081,47566
2003-07-31,"0,5525385877110330","0,1566767801347060",4256,
2003-08-01,"0,1163926984909090","0,2910353723997430",396,87120
2003-08-02,"0,4322453317857860","0,1778139440574850",2463,66818
2003-08-03,"0,4781037413751160","0,2321853410023450",1210,30689
2003-08-04,"0,1693086410384650","0,1046173608950560",2840,92322
2003-08-05,"0,2860270680526670","0,3319388845129230",1637,44924
2003-08-06,"0,6208073970951190","0,2530725728984320",483,6355
2003-08-07,"0,6837524194819100","0,3453283637693250",3846,9633
2003-08-08,"0,6589867200859110","0,3271317268167950",674,67705
2003-08-09,"0,4633841809199420","0,1403197186749290",3045,11304
2003-08-10,"0,4820120641546810","0,5994906099642440",2065,79126
2003-08-11,"0,3256210454043370","0,1107171082025320",2110,12806
2003-08-12,,"0,3192622139763260",4308,87420
2003-08-13,"0,6036340361639400","0,3489746069838700",1577,81202
2003-08-14,"0,2594653756358210","0,2758465609344180",3302,18505
2003-08-15,"0,1177373527086180","0,6973677254428450",2388,36486
2003-08-16,"0,2688138660672330","0,3985082662238230",4930,59200
2003-08-17,"0,3854722839848550","0,2724790977623270",2297,31981
2003-08-18,"0,1633987659174560","0,4544817289269050",1887,10412
2003-08-19,"0,7509087586089510","0,6637717263807050",4158,58874
2003-08-20,"0,7408823793287580","0,5715216618989300",4821,11405
2003-08-21,"0,4788675483767050","0,6350284330996630",659,54181
2003-08-22,"0,3703718282586350","0,2096165484640780",3545,65987
2003-08-23,"0,2346918222167440","0,6424457450470390",941,4750
2003-08-24,"0,3559463224318100","0,2370885835499350",1353,74034
2003-08-25,"0,4503086066840610","0,3147033567899790",4732,20996
2003-08-26,"0,5180342404161570","0,4588851413340500",3406,45363
2003-08-27,"0,6667943459809260","0,1360814662055830",4899,23538
2003-08-28,"0,7255731705542800","0,6716309072465660",2883,57834
2003-08-29,"0,4913453040123670","0,3408529180697450",852,80664
2003-08-30,"0,1815385777017680","0,6044594887490270",2902,79289
2003-08-31,"0,6648755320393750","0,4780898958005160",3461,20250
2003-09-01,"0,6454090423942500","0,2465669915965030",639,9469
2003-09-02,"0,7467871233558710","0,1225461671990030",2837,30936
2003-09-03,"0,5301505178981940","0,4444629277867850",4237,81538
2003-09-04,"0,4686430176377600","0,5035308265944890",1421,92593
2003-09-05,"0,2059766491911280","0,4732350653377430",3034,8072
2003-09-06,"0,2422685126144290","0,4176962470557560",4837,43374
2003-09-07,"0,2503535565438770","0,3741421951511440",4302,35776
2003-09-08,"0,1962485264276660","0,5256439654750080",4639,6020
2003-09-09,indisponivel,"0,4286534834843070",2487,81266
2003-09-10,"0,6826832388150310","0,3065974223767630",1515,82574
2003-09-11,"0,7105797074150650","0,2949072104705780",909,39573
2003-09-12,"0,7912630836131000","0,4518015329287320",204,6086
2003-09-13,"0,7805683397248700","0,1898654779933740",672,20579
2003-09-14,"0,1604471515771710","0,2189276081871940",1088,70352
2003-09-15,"0,6096380915227110","0,1432426798753880",1630,24125
2003-09-16,"0,3955099078458530","0,1586687012232410",2899,91643
2003-09-17,"0,7015957823960990","0,5279686523446100",1083,14642
2003-09-18,"0,7576965742869280","0,3509986526867820",3233,80839
2003-09-19,"0,5219408040662100","0,1789739379352850",1565,6040
2003-09-20,"0,5601978745679930","0,6479790490398540",4368,55453
2003-09-21,"0,7863251047501270","0,6838377054603680",3876,12510
2003-09-22,"0,2866790281719800","0,3200181017336740",2930,83692
2003-09-23,"0,1815964607137480","0,6473629015598110",3491,41245
2003-09-24,"0,7186833836864190","0,4645143438271860",3628,91721
2003-09-25,"0,2848762918040400","0,5857371570148970",4408,24713
2003-09-26,"0,2476073366249130",indisponivel,205,51087
2003-09-27,"0,6157973215115130","0,4006143352761550",4252,72318
2003-09-28,"0,7394783460360550","0,5559060855150370",1322,21124
2003-09-29,"0,4735621076334240","0,5608915122898590",419,17555
2003-09-30,"0,2982259436801500","0,1344972186327330",4435,30325
2003-10-01,"0,3887726901509100","0,3632799840400760",448,55448
2003-10-02,"0,6227789487706060","0,1808597547542930",4717,8784
2003-10-03,"0,4045036924725280","0,5326913921781650",3064,3867
2003-10-04,"0,7640093854567750","0,1535959269863960",3555,50441
2003-10-05,"0,6446332968013330","0,5609009895312770",,13419
2003-10-06,"0,3598895101742870","0,4759738362462460",2209,21972
2003-10-07,"0,6026442650374740","0,4479570797983690",1410,83288
2003-10-08,"0,6447070723382020","0,1275447667916500",3686,7987
2003-10-09,"0,4572730332238850","0,1503882392036170",2170,84497
2003-10-10,"0,4301659390509390","0,5286740389007700",1366,68927
2003-10-11,"0,6224513033670170","0,4211925932734170",3871,3813
2003-10-12,"0,7171087714642620","0,2529214317190210",1904,62832
2003-10-13,"0,2078025321581660","0,1050437372397140",2496,14650
2003-10-14,"0,6004700642393420","0,1794711937481460",3052,70547
2003-10-15,"0,6543791369045490","0,5481330251882410",1380,95157
2003-10-16,"0,5022265753937890","0,2302679187912210",2869,41476
2003-10-17,"0,2983635131270520","0,5439149141519130",2271,5434
2003-10-18,"0,5842594711338730","0,5552137310416190",274,indisponivel
2003-10-19,"0,1695367341410560","0,6270858624977400",2070,87183
2003-10-20,"0,1825293560996050","0,3367959568875250",1508,34679
2003-10-21,"0,6311320334792240","0,6871240994421990",3334,25328
2003-10-22,"0,6442129811735170","0,3046302544681220",3216,38251
2003-10-23,"0,7541250195871320","0,1766803123814270",668,78143
2003-10-24,"0,4753642484175070","0,5846517473702510",2945,13580
2003-10-25,"0,3582721011280610","0,3646014658533460",1665,23035
2003-10-26,"0,1218800954592020","0,6577167839291100",3573,38626
2003-10-27,"0,7673118347208960","0,4921843269855470",4150,23607
2003-10-28,"0,7951277353711970","0,3761570184336480",2057,15809
2003-10-29,"0,1060545540815900","0,5726390014499930",1468,68171
2003-10-30,"0,6162131274477380","0,1821480127653350",1428,45559
2003-10-31,"0,6207530490944960","0,3179446075933680",3144,42012
2003-11-01,"0,6281458968577650","0,5344730802325050",2778,59797
2003-11-02,"0,3956491866325660","0,3409164913535510",510,45717
2003-11-03,,"0,4391736206592750",4673,42792
2003-11-04,"0,6106855287033600","0,2991120793592320",265,73838
2003-11-05,"0,2781341967174780","0,4403986502328630",348,15005
2003-11-06,"0,4505992544732480","0,2106645177434080",3806,48033
2003-11-07,"0,6668198764456180","0,5041672778642400",2261,59293
2003-11-08,"0,6200058097916210","0,3602260591557790",803,62367
2003-11-09,"0,4582987952410980","0,1885807647233870",453,82216
2003-11-10,"0,3909505411173740","0,5440659332106680",273,72210
2003-11-11,"0,2209112652768840",indisponivel,3410,20944
2003-11-12,"0,3651153425900370","0,2057592513134660",1457,76356
2003-11-13,"0,7423331018881430","0,2205911524376090",1663,50856
2003-11-14,"0,4677879459529370","0,5490928454684310",1279,88805
2003-11-15,indisponivel,"0,6774104156954690",3173,52280
2003-11-16,"0,5117189791061950","0,3109630606158210",434,62045
2003-11-17,"0,1164716647721320","0,5547422921879120",4638,68920
2003-11-18,"0,6485947048280860","0,6208018377242920",3293,36295
2003-11-19,"0,1861477192357720","0,6426275566736300",4430,58551
2003-11-20,"0,6384553920857760","0,3802041548965400",536,1917
2003-11-21,"0,1114755215185010","0,3968593377656910",963,45908
2003-11-22,"0,3928004392080740","0,3429848738718260",670,23257
2003-11-23,"0,2150476577181200","0,6882687489923960",4345,51899
2003-11-24,"0,1713464748819900","0,1778990439055440",3795,27995
2003-11-25,"0,7966962947127560","0,3894807617743950",1391,70616
2003-11-26,"0,7207532928278330","0,2912427925685170",3723,75121
2003-11-27,"0,4297183040658180",indisponivel,3937,14394
2003-11-28,"0,1315844332412350","0,4418689397121210",2566,83877
2003-11-29,"0,4183560629743480","0,2194035276290890",4600,87729
2003-11-30,"0,5787183905986380","0,3722494431551610",4053,43781
2003-12-01,"0,1943579235823080","0,2140031433954840",1769,96951
2003-12-02,"0,3225803089875570","0,4472860365209050",2333,17610
2003-12-03,"0,6804453152407010","0,3518547778702420",2506,39108
2003-12-04,"0,1350938448995970","0,2953009442298730",1132,28434
2003-12-05,"0,1097937352719970","0,5911539801759520",4794,66650
2003-12-06,"0,1739648525570450","0,3032660094449550",1590,63367
2003-12-07,"0,7220218270656380","0,5682894618008670",2029,indisponivel
2003-12-08,"0,6971150140545710","0,4440048215294430",617,95027
2003-12-09,"0,4301684001365010","0,2968363159856500",2539,76964
2003-12-10,"0,1037443118078470","0,3425233920786400",1597,58831
2003-12-11,"0,3779792080407400","0,3898186426358700",2547,57848
2003-12-12,"0,5786876458244340","0,6346767480273320",3840,27136
2003-12-13,"0,3944674101726880","0,4104666698767910",1931,99098
2003-12-14,"0,2176361198785330","0,3574479167954980",2536,77821
2003-12-15,"0,2127101855429910",indisponivel,indisponivel,80940
2003-12-16,"0,1230159279075920","0,2825940676924800",2866,37095
2003-12-17,"0,2855192327720660","0,1144185322827050",4353,49188
2003-12-18,"0,1944580314894350","0,6004727389990850",379,89276
2003-12-19,"0,5171592808541780","0,1975645615903560",774,44512
2003-12-20,"0,3849291801878140","0,5985724406390730",1367,32785
2003-12-21,"0,3083327780704520","0,2180605180651730",4055,21210
2003-12-22,"0,4992828149122760","0,1787567672370480",2350,43511
2003-12-23,"0,6822861568086150","0,4953657618516090",3398,43637
2003-12-24,"0,7138838810363850","0,2790187043502200",3777,74752
2003-12-25,"0,7825940992357130","0,4805734831592090",3792,66541
2003-12-26,"0,2270197815042160","0,5613745919290210",3419,31797
2003-12-27,"0,3715604645719010","0,2913102375438880",299,1684
2003-12-28,"0,7492381343394870","0,1783142054214080",3266,56596
2003-12-29,"0,3264217774982240","0,6168027310220640",2476,87106
2003-12-30,"0,4982146996387800","0,5808238661371010",4440,19980
2003-12-31,"0,4707789824354120","0,5546880088501210",3115,15636
2004-01-01,"0,1056813202144770","0,5842678838951840",1451,76195
2004-01-02,"0,6554385203999380","0,2898945089818040",3000,77082
2004-01-03,"0,4729991291021490","0,1088182935232170",,83263
2004-01-04,"0,7167272560896770","0,1371301687606980",3950,36728
2004-01-05,"0,5546910528125560","0,1412290257275160",4294,24388
2004-01-06,"0,1125268863160010","0,4639140596479750",2364,5131
2004-01-07,"0,1968929893890570","0,1616471873377220",1426,44290
2004-01-08,"0,2735937544195150","0,2812234137964720",2976,43594
2004-01-09,"0,1705550307614320","0,3947194887224390",4427,55578
2004-01-10,"0,6231866734029250","0,5571782120843560",4091,38594
2004-01-11,"0,5936327562852420","0,6687576766346910",1629,84280
2004-01-12,"0,2454590745108550","0,2013291440747660",3493,39000
2004-01-13,"0,3094857046702270","0,3532203870728260",3709,94818
2004-01-14,"0,5388741263657000","0,4663480020357830",4996,80369
2004-01-15,"0,4025736236071730","0,4016807911828060",2067,61961
2004-01-16,"0,4536904125767180","0,2196207657681280",2036,16185
2004-01-17,"0,6770065767425920","0,6239060928588530",4545,45281
2004-01-18,"0,3558077654964540","0,2002565955380440",1147,29709
2004-01-19,"0,2040891892933170","0,1134331168432700",3299,55649
2004-01-20,"0,5700626600137200","0,2303453449371550",3170,81532
2004-01-21,"0,3288646045572170","0,5581962872045630",4164,62475
2004-01-22,"0,3285900403079830","0,4890151079582620",4494,98291
2004-01-23,"0,5235207465686670","0,1484999583358530",3136,81538
2004-01-24,"0,3826833983251810","0,5143760667715750",1206,57426
2004-01-25,"0,5846801047480310","0,3725584307023310",4809,99181
2004-01-26,"0,7891718419637760","0,2587401604621130",1528,21714
2004-01-27,"0,2817801136924950","0,3862211662224110",2494,85292
2004-01-28,"0,4086894155167410","0,2893604451352310",629,69986
2004-01-29,"0,3700346812878020","0,5369561474830390",528,62022
2004-01-30,"0,6478961040310690","0,1121959290385080",2335,23397
2004-01-31,"0,3436238458380750","0,1519868424736380",200,16117
2004-02-01,"0,1809606304873770","0,1324075494806000",1658,53953
2004-02-02,"0,6020809499022100","0,3742914804369380",324,30234
2004-02-03,"0,1797081172874990","0,6853175211098520",524,5323
2004-02-04,"0,3940808444630830","0,1236622927868400",3484,75987
2004-02-05,"0,4342273879089180","0,2389211803075440",1494,77557
2004-02-06,"0,7347710571936440","0,6591813416300790",4354,96671
2004-02-07,"0,1608909530130710","0,5263957275388180",2832,32183
2004-02-08,"0,6948479775964570","0,1167835410949960",4325,49549
2004-02-09,"0,1193139184102810","0,5790187228848740",4103,62176
2004-02-10,"0,1952213892497030","0,4426024629743130",1574,72392
2004-02-11,"0,5828982656479870","0,4389493773785570",4524,79368
2004-02-12,"0,7214976550106170","0,2451906064029160",377,12491
2004-02-13,"0,5007122429636750","0,1193618405655110",2926,6838
2004-02-14,"0,6352097644486320","0,3691713392121270",4018,25229
2004-02-15,"0,2707553623958430","0,4487978047518430",4713,58772
2004-02-16,"0,3871737981324760","0,5866434779694760",2223,63508
2004-02-17,"0,7915348207281810","0,2062897395037440",3517,11188
2004-02-18,"0,6144802203391620","0,4171553312146270",1894,49795
2004-02-19,"0,3988726461964250","0,4049167004563560",4896,15158
2004-02-20,"0,2913770229753300","0,5939025421059020",2425,91947
2004-02-21,"0,6200894318847790","0,6915241056261930",2194,31538
2004-02-22,"0,2920943610155470","0,2244558784246360",4611,90726
2004-02-23,"0,2895772647515800","0,5089717043412010",1833,9354
2004-02-24,"0,6610528929901340","0,3255045657835760",4514,31032
2004-02-25,"0,1465924309863590","0,4832912288518430",3891,55614
2004-02-26,"0,7979798337134150","0,6803493955716650",1167,94764
2004-02-27,"0,3930070104200070","0,1875283210510660",3234,3549
2004-02-28,"0,1823187900090240","0,4002864314653970",2634,95287
2004-02-29,"0,5127820142503700","0,4297157075422300",2977,24980
2004-03-01,"0,4111116193346630","0,6396942046343030",3514,88915
2004-03-02,"0,2025101790296310","0,6926387298462400",3183,7903
2004-03-03,"0,3622483724377610","0,2797836194739420",323,26823
2004-03-04,"0,7646490999317400","0,1728041921845630",3582,36481
2004-03-05,"0,3856528293708950","0,6431884073078900",2888,71584
2004-03-06,"0,2541894623135000","0,5500219920790090",4790,21627
2004-03-07,"0,4560999704505330","0,6146321677525110",526,50389
2004-03-08,"0,6208753401366730","0,5870562490817830",1850,26213
2004-03-09,"0,3587169228851750","0,4449494650184940",4906,75792
2004-03-10,"0,7646598009767130","0,1071111080056280",4960,29077
2004-03-11,"0,3513082643655130","0,1678682945550560",2911,39839
2004-03-12,"0,6385366341751570","0,2260955512910910",4904,50658
2004-03-13,"0,7514827679620490","0,6609499603175120",4376,40067
2004-03-14,"0,6968086477147510","0,1542681637954450",1950,21860
2004-03-15,"0,4092980706233400","0,4059812336613810",3446,79264
2004-03-16,"0,5497384116664840","0,6382363466332180",209,72024
2004-03-17,"0,7509238410316060","0,1724000270621280",2192,26020
2004-03-18,"0,2762317705453050","0,5134479306894440",1078,29437
2004-03-19,"0,6055881658489410","0,2767808679118000",1171,3504
2004-03-20,"0,7480951974287000","0,4406868726913920",4910,68180
2004-03-21,"0,3319623253706210","0,6151519450131840",4751,77607
2004-03-22,"0,1261727131439190","0,1810118878053650",1006,86566
2004-03-23,"0,2402984319774500","0,1524684964331310",4735,45131
2004-03-24,"0,5641499627162460","0,2441871830200280",2050,96402
2004-03-25,"0,4182485282242120","0,2643932339247980",1028,60887
2004-03-26,"0,4348491293691830","0,6403879772979830",4672,71321
2004-03-27,"0,1457413893320620","0,3937192143099490",3186,5243
2004-03-28,"0,4522893337323930","0,2645977118524950",3185,65611
2004-03-29,"0,4215180355437820","0,3586904625241190",1391,93248
2004-03-30,"0,2761695963290580","0,2085279231755920",4443,50614
2004-03-31,"0,3386489779908250","0,1492550745741220",4336,49606
2004-04-01,"0,3149343952583040","0,1163757431127860",4251,92612
2004-04-02,"0,5781619812842690","0,4417673473331460",260,48544
2004-04-03,"0,1584893852909710","0,6557556090149420",3772,42716
2004-04-04,"0,3608078970654360","0,4145702381411710",3599,16429
2004-04-05,"0,5462692456824690","0,4418184565782230",521,63789
2004-04-06,"0,2520246986362100","0,3730632094534640",1055,3123
2004-04-07,"0,2533288039574210","0,5306111630587550",1976,71829
2004-04-08,"0,6331121792821090","0,5314656024968710",4159,43907
2004-04-09,"0,3673741406450680","0,6715710086056490",3881,64355
2004-04-10,"0,7066897397284990","0,5391872128863750",3812,30031
2004-04-11,"0,4167943285135940","0,6624344518263830",2849,12458
2004-04-12,"0,1759030392193080","0,2948145339052070",757,57500
2004-04-13,"0,2377016974879420","0,5060830472073850",1381,23529
2004-04-14,"0,7651805365823320","0,2310593089404070",1961,11133
2004-04-15,"0,4705392324548580","0,2444921185882640",855,98279
2004-04-16,"0,6287664507074610","0,4186895088544880",266,80408
2004-04-17,"0,3200395443489710","0,4980288247810020",4115,60507
2004-04-18,"0,7675865576876310","0,3597659084608200",207,64709
2004-04-19,"0,5180117848065510","0,2224635713383350",2238,41734
2004-04-20,"0,4411119433856480","0,3116043588635230",2875,5707
2004-04-21,"0,7509246001141090","0,2311624303280670",1460,23683
2004-04-22,"0,3380604580709900","0,2719071622793500",2523,90615
2004-04-23,"0,4137028797930580","0,1349199768428700",2181,53740
2004-04-24,"0,3996173151375120","0,2615362876337920",4202,57718
2004-04-25,"0,4398663737456760","0,3290421348025220",3046,9908
2004-04-26,"0,3229690349183340","0,5374195392793050",1253,13199
2004-04-27,"0,6361388344172040","0,4315908143905060",2125,
2004-04-28,"0,1486980061781010","0,3603566528574410",2641,93000
2004-04-29,"0,1767380409343370","0,1972598866752550",4238,3914
2004-04-30,"0,6802951068170410","0,5555571512545010",4834,97492
2004-05-01,"0,2938534785807890","0,6347437810589710",1654,99446
2004-05-02,"0,5748912165074290","0,6214374698902820",2156,18567
2004-05-03,"0,3938968509029350","0,2870068908393280",2797,80187
2004-05-04,"0,1858199029397740","0,2599520642391570",860,68177
2004-05-05,"0,4881387280696780","0,6228355263373700",4968,49729
2004-05-06,"0,7134906638872180","0,2244589511327160",1246,11048
2004-05-07,"0,7957633279899510","0,4943931483158280",4690,36269
2004-05-08,"0,7758479370246630","0,5608091153665940",4300,45013
2004-05-09,"0,2273831957797180","0,1843013371460390",2167,62327
2004-05-10,"0,7496939403793260","0,4493346125001540",2347,49536
2004-05-11,"0,4091412914693960","0,6414116438475170",958,63134
2004-05-12,"0,7671598796150330","0,6280214301131090",4577,54011
2004-05-13,"0,3210900852082140","0,1847999071088110",1189,55638
2004-05-14,"0,5150483787393400","0,4381607594533280",2169,91473
2004-05-15,"0,5489303860782380","0,6555410006343880",1509,93750
2004-05-16,"0,4058180977240470","0,6730884704280200",1620,92792
2004-05-17,"0,4204248375723240","0,5802401239328600",1724,90402
2004-05-18,"0,6419689494506230","0,2382458131770810",3066,52419
2004-05-19,"0,7216271241374850","0,2531492700612680",787,76619
2004-05-20,"0,7781960742269650","0,1790349828884390",330,2631
2004-05-21,"0,6532918849262360","0,1746766852889810",1368,95454
2004-05-22,"0,3163390676042430","0,6867438305096900",448,90760
2004-05-23,"0,5232303645523070","0,3783619130897040",3296,17995
2004-05-24,"0,7425686488415350","0,2989587672198170",3217,10069
2004-05-25,"0,1800249734215090","0,6386573075809880",3130,34532
2004-05-26,"0,1741475650850980","0,5639154614067310",1599,78362
2004-05-27,"0,4278949508030100","0,5839227417010920",1745,83758
2004-05-28,"0,1006188452005830","0,4503516476760020",2524,44250
2004-05-29,"0,7679641139365040","0,3302105422333970",3227,47607
2004-05-30,"0,4815175337051430","0,2056557220854630",3159,97209
2004-05-31,"0,2442073030916140","0,6619716235717730",486,32908
2004-06-01,"0,6360408939412060","0,2500404659303140",3805,84859
2004-06-02,"0,4395206260068770","0,3177365904299700",475,53718
2004-06-03,"0,4151575480524610","0,6134661802455570",1986,72692
2004-06-04,"0,1706519132989290","0,6847190572937660",2254,51634
2004-06-05,"0,4177028227671510","0,1387138421860450",2641,56408
2004-06-06,"0,3717887673260010","0,3656402731524620",3203,
2004-06-07,"0,3768077499478790","0,4479742140668050",1322,26626
2004-06-08,"0,1865349993571490","0,3275999612883780",1097,58548
2004-06-09,"0,5483239717199430","0,2655514663004950",957,85118
2004-06-10,"0,5634968445778800","0,6809018679484630",3695,6408
2004-06-11,"0,6150824153804620","0,2792987102042120",2462,30702
2004-06-12,"0,3361061698459430","0,2718760464674310",4217,90553
2004-06-13,"0,4553254116608160","0,6224056386368490",3906,77098
2004-06-14,"0,3815824585041710","0,2454404288254660",2211,8550
2004-06-15,"0,6793660524212150","0,5873456371773140",529,57756
2004-06-16,"0,5483939214618290","0,6514110247792190",846,98676
2004-06-17,"0,3384748698196000","0,1190000884791960",3275,74389
2004-06-18,"0,6080664460318630","0,6114972239424170",1678,56039
2004-06-19,"0,6794891594717220","0,6423404011039690",4899,56494
